ArtikelNr,groesse,ReferenzNr,Index,Bestand
29070,-,64504,0,
29071,-,64505,0,
29072,40-44,64506,1,
29073,XL,64507,4,
29073,XS,64508,0,
29073,S,64509,1,
29073,M,64510,2,
29073,L,64511,3,
29073,XXL,64512,5,
29073,XXXL,64513,6,
29072,36-39,64514,0,
29074,M,64516,1,
14564,universal,64517,0,
29075,-,64518,0,
29077,S,64520,0,
29076,"W 38",64521,0,
29078,-,64522,0,
29079,-,64523,0,
29080,-,64524,0,
29081,-,64525,0,
29082,-,64526,0,
29083,-,64527,0,
29084,"5,0 USA Damen",64528,0,
29084,"5,5 USA Damen",64529,1,
29084,"6,0 USA Damen",64530,2,
29084,"6,5 USA Damen",64531,3,
29084,"7,0 USA Damen",64532,4,
29084,"7,5 USA Damen",64533,5,
29084,"8,0 USA Damen",64534,6,
29084,"8,5 USA Damen",64535,7,
29084,"9,0 USA Damen",64536,8,
29084,"9,5 USA Damen",64537,9,
29084,"10,0 USA Damen",64538,10,
29084,"11,0 USA Damen",64539,11,
29085,M,64541,0,
29086,L,64542,0,
29087,"46 Herren",64543,0,
29087,"48 Herren",64544,1,
29087,"50 Herren",64545,2,
29087,"52 Herren",64546,3,
29087,"54 Herren",64547,4,
29087,"56 Herren",64548,5,
29087,"58 Herren",64549,6,
29087,"60 Herren",64550,7,
29088,"46 Herren",64551,1,
29088,"48 Herren",64552,2,
29088,"50 Herren",64553,3,
29088,"52 Herren",64554,4,
29088,"54 Herren",64555,5,
29088,"56 Herren",64556,6,
29088,"58 Herren",64557,7,
29088,"60 Herren",64558,8,
29089,"5,0 UK",64559,0,
29090,"182 x 72cm",64562,0,
29091,"700 ml",64563,0,
29092,-,64564,0,
29093,XL,64565,3,
29093,M,64566,1,
28710,"176 Kinder",64567,1,
29094,L,64568,0,
29095,S,64569,0,
29095,M,64570,1,
29095,L,64571,2,
29095,XL,64572,3,
29095,XXL,64573,4,
29096,L,64574,3,
29096,M,64575,2,
29097,-,64577,0,1.0
29098,-,64578,0,
29099,S,64579,0,
29099,M,64580,1,
29099,L,64581,2,
29099,XL,64582,3,
29099,XXL,64583,4,
29101,XS,64585,0,
29101,S,64586,1,
29101,M,64587,2,
29101,L,64588,3,
29101,XL,64589,4,
29102,S,64590,0,
29103,"1 US Kid's",64591,0,
29104,"7,0 USA Men",64592,0,
29104,"7,5 USA Men",64593,1,
29104,"8,0 USA Men",64594,2,
29104,"8,5 USA Men",64595,3,
29104,"9,0 USA Men",64596,4,
29104,"9,5 USA Men",64597,5,
29104,"10,0 USA Men",64598,6,
29104,"10,5 USA Men",64599,7,
29104,"11,0 USA Men",64600,8,
29104,"11,5 USA Men",64601,9,
29104,"12,0 USA Men",64602,10,
29104,"13,0 USA Men",64603,11,
29104,"14,0 USA Men",64604,12,
29104,"15,0 USA Men",64605,13,
29104,"16,0 USA Men",64606,14,
29105,"1000 ml",64607,0,
29106,"32 Liter",64608,0,
29107,S,64609,0,
29107,M,64610,1,
29107,L,64611,2,
29107,XL,64612,3,
29107,XXL,64613,4,
29108,-,64614,0,
26397,S,64615,0,
29109,-,64616,0,
29110,XS,64617,0,
29110,S,64618,1,
29110,M,64619,2,
29110,L,64620,3,
29110,XL,64621,4,
29111,S,64622,0,
29112,L,64624,3,
29112,XS,64625,0,
29112,S,64626,1,
29112,M,64627,2,
29112,XL,64628,4,
29113,-,64629,0,
29114,-,64630,0,
29116,43-45,64632,1,
29116,40-42,64633,2,
29116,37-39,64635,0,
29116,46-48,64636,3,
29117,M,64637,1,
29117,S,64638,0,
29118,M,64639,2,
29118,L,64640,3,
29118,XL,64641,4,
29118,XXL,64642,5,
29118,XS,64643,0,
29118,S,64644,1,
29119,-,64645,0,
29121,-,64646,0,
29122,-,64647,0,
29123,XL,64648,1,
29124,M,64649,0,
29125,-,64650,0,
29126,-,64651,0,
29127,L,64652,4,
29127,XL,64653,5,
29128,XS,64654,0,
29129,S,64655,0,
29130,XL,64656,0,
29131,-,64657,0,
29132,-,64658,0,
29133,-,64659,0,
29134,-,64660,0,
29135,-,64661,0,
29136,-,64662,0,
29137,-,64663,0,
29138,"152 Kinder",64664,4,
29138,"104 Kinder",64665,0,
29138,"116 Kinder",64666,1,
29138,"128 Kinder",64667,2,
29138,"140 Kinder",64668,3,
29139,"32 Damen",64670,0,
29139,"34 Damen",64671,1,
29139,"36 Damen",64672,2,
29139,"38 Damen",64673,3,
29139,"40 Damen",64674,4,
29139,"42 Damen",64675,5,
29140,"32 Damen",64676,0,
29140,"34 Damen",64677,1,
29140,"36 Damen",64678,2,
29140,"38 Damen",64679,3,
29140,"40 Damen",64680,4,
29140,"42 Damen",64681,5,
29141,"32 Damen",64683,0,
29141,"34 Damen",64684,1,
29141,"36 Damen",64685,2,
29141,"38 Damen",64686,3,
29141,"40 Damen",64687,4,
29141,"42 Damen",64688,5,
29142,XXS,64689,0,
29142,XS,64690,1,
29142,S,64691,2,
29142,M,64692,3,
29142,L,64693,4,
29142,XL,64694,5,
29142,XXL,64695,6,
29143,XXS,64696,0,
29143,XS,64697,1,
29143,S,64698,2,
29143,M,64699,3,
29143,L,64700,4,
29143,XL,64701,5,
29143,XXL,64702,6,
29144,XXS,64703,0,
29144,XS,64704,1,
29144,S,64705,2,
29144,M,64706,3,
29144,L,64707,4,
29144,XL,64708,5,
29144,XXL,64709,6,
29145,-,64710,0,
29146,XXS,64711,0,
29146,XS,64712,1,
29146,S,64713,2,
29146,M,64714,3,
29146,L,64715,4,
29146,XL,64716,5,
29146,XXL,64717,6,
29147,"32 Damen",64718,0,
29147,"34 Damen",64719,1,
29147,"36 Damen",64720,2,
29147,"38 Damen",64721,3,
29147,"40 Damen",64722,4,
29147,"42 Damen",64723,5,
29115,universal,64724,0,
29148,-,64725,0,
29149,-,64726,0,
29150,-,64727,0,
29151,-,64728,0,
29152,-,64729,0,
29152,XXL,64730,1,
29153,-,64731,0,
29154,-,64732,0,
29155,-,64733,0,
29156,-,64734,0,
29157,-,64735,0,
29158,-,64736,0,
29159,-,64737,0,
29160,-,64738,0,
29161,-,64739,0,
29162,-,64740,0,
29163,-,64741,0,
29164,-,64742,0,
29165,-,64743,0,
29166,-,64744,0,
29167,-,64745,0,
29168,XS,64746,0,
29168,S,64747,1,
29168,M,64748,2,
29168,L,64749,3,
29168,XL,64750,4,
29168,XXL,64751,5,
29169,-,64752,0,
29170,-,64753,0,
29171,-,64754,0,
29172,-,64755,0,1.0
29173,L,64756,0,
28802,XL,64757,1,
29173,XL,64758,1,
29174,"4 mm",64761,0,
29175,"5 mm",64763,0,
29176,"5 mm",64765,0,
29177,"6 mm",64766,0,
29178,"4 mm",64767,0,
29179,"4 mm",64768,0,
29180,"4 mm",64769,0,
29181,"4 mm",64770,0,
29182,"5 mm",64771,0,
29183,"5 mm",64772,0,
29184,"5 mm",64773,0,
29185,"6 mm",64774,0,
29186,"6 mm",64775,0,
29187,"8 mm",64776,0,
29188,"6 mm",64777,0,
29189,"8 mm",64778,0,
29190,"5 mm",64779,0,
29191,"6 mm",64780,0,
29192,"8 mm",64781,0,
29193,-,64782,0,
29194,-,64783,0,
29195,-,64784,0,
29196,-,64785,0,
26110,"200 g",64787,0,
29198,-,64788,0,1.0
29199,-,64789,0,
29200,"195 cm",64790,0,
29201,"195 cm",64791,0,
18514,"200 cm",64792,0,
21716,"190 cm",64794,0,
29202,"190 cm",64795,0,
11602,-,64796,0,
29203,-,64797,0,
29204,M,64798,0,
29205,"5 Personen",64799,0,1.0
29206,"4 Personen",64800,0,
29207,"3 Personen",64801,0,
29208,"2 Personen",64802,0,
29209,"2 Personen",64803,0,
29210,-,64804,0,
29211,"750 ml",64805,0,
29212,"750 ml",64806,0,
29213,-,64807,0,
29214,-,64808,0,
29215,XS,64809,0,
29215,S,64810,1,
29215,M,64811,2,
29215,L,64812,3,
29215,XL,64813,4,
29216,-,64814,0,
29217,-,64815,0,
29218,-,64816,0,
29219,-,64817,0,
29220,XS,64818,0,
29220,S,64819,1,
29220,M,64820,2,
29220,L,64821,3,
29220,XL,64822,4,
29220,XXL,64823,5,
29221,S,64824,0,
29221,M,64825,1,
29221,L,64826,2,
29221,XL,64827,3,
29222,S,64828,0,
29222,M,64829,1,
29222,L,64830,2,
29222,XL,64831,3,
29223,-,64832,0,
29224,"36 Damen",64833,0,
29224,"38 Damen",64834,1,
29224,"40 Damen",64835,2,
29224,"42 Damen",64836,3,
29224,"44 Damen",64837,4,
29225,"44,0 EUR",64838,2,
29226,35-36,64839,0,
29226,37-38,64840,1,
29226,39-40,64841,2,
29226,41-42,64842,3,
29227,S,64844,0,
29228,"230 ml",64847,0,
29229,-,64848,0,
29231,S,64850,0,
29231,M,64851,1,
29231,L,64852,2,
29231,XL,64853,3,
29231,XXL,64854,4,
29232,-,64855,0,
29233,L,64856,1,
29234,-,64857,0,
29235,-,64858,0,
29236,XL,64859,1,
29236,XS,64860,0,
29239,"60 Liter",64863,0,
29240,"2 Liter",64864,0,
29241,-,64865,0,
29242,"500 ml",64867,0,
29243,"750 ml",64868,0,
29244,"1000 ml",64869,0,
29245,"850 ml",64870,0,
29246,"200 ml",64871,0,
29247,-,64872,0,3.0
29248,-,64873,0,
29249,-,64874,0,
29250,-,64875,0,
29251,-,64876,0,
19260,"180 cm",64877,0,2.0
29252,M,64878,0,
29253,"25 Liter",64879,0,
29254,"18 Liter",64880,0,
29255,"1,0 Liter",64881,0,
29256,"1,0 Liter",64882,0,
29257,"1,0 Liter",64883,0,
29258,"1,0 Liter",64884,0,5.0
29259,"1,0 Liter",64885,0,
29261,"1,0 Liter",64887,0,
29262,"1,0 Liter",64888,0,
7787,"3,5 UK",64889,0,
7787,"4,0 UK",64890,1,
7787,"4,5 UK",64891,2,
7787,"5,0 UK",64892,3,
7787,"5,5 UK",64893,4,
7787,"6,0 UK",64894,5,
7787,"6,5 UK",64895,6,
7787,"7,0 UK",64896,7,
7787,"7,5 UK",64897,8,
7787,"8,0 UK",64898,9,
29263,-,64899,0,
29264,-,64900,0,
29265,"116 Kinder",64902,0,
29267,-,64904,0,
29268,S,64905,0,
29268,M,64906,1,
29268,L,64907,2,
29268,XL,64908,3,
29265,"128 Kinder",64910,1,
29269,M,64911,0,
29270,S,64912,0,
29270,M,64913,1,
29270,L,64914,2,
29270,XL,64915,3,
29270,XXL,64916,4,
29271,-,64917,0,
29272,S,64918,0,
29272,M,64919,1,
29272,L,64920,2,
29272,XL,64921,3,
29272,XXL,64922,4,
29273,S,64923,0,
29273,M,64924,1,
29273,L,64925,2,
29273,XL,64926,3,
29273,XXL,64927,4,
29274,S,64928,0,
29274,M,64929,1,
29274,L,64930,2,
29274,XL,64931,3,
29275,S,64932,0,
29275,M,64933,1,
29275,L,64934,2,
29275,XL,64935,3,
29276,S,64936,0,
29276,M,64937,1,
29276,L,64938,2,
29276,XL,64939,3,
29277,S,64942,0,
29277,M,64943,1,
29277,L,64944,2,
29277,XL,64945,3,
29278,S,64946,0,
29278,M,64947,1,
29278,L,64948,2,
29278,XL,64949,3,
29279,S,64950,0,
29279,M,64951,1,
29279,L,64952,2,
29279,XL,64953,3,
29280,S,64955,0,
29280,M,64956,1,
29280,L,64957,2,
29280,XL,64958,3,
29281,S,64960,0,
29281,M,64961,1,
29281,L,64962,2,
,S,64970,61,
,M,64971,73,
,L,64972,84,
,XL,64973,96,
,XXL,64974,104,
29282,S,64976,0,
29282,M,64977,1,
29282,L,64978,2,
29282,XL,64979,3,
29282,XXL,64980,4,
29283,S,64981,0,
29283,M,64982,1,
29283,L,64983,2,
29283,XL,64984,3,
29283,XXL,64985,4,
29284,S,64986,0,
29284,M,64987,1,
29284,L,64988,2,
29284,XL,64989,3,
29285,S,64991,0,
29285,M,64992,1,
29285,L,64993,2,
29285,XL,64994,3,
29285,XXL,64995,4,
29287,M,64998,1,
29287,S,64999,0,
29288,-,65000,0,
29289,"10,0 UK",65002,0,
29290,-,65003,0,
29291,S,65004,0,
29291,M,65005,1,
29291,L,65006,2,
29291,XL,65007,3,
29291,XXL,65008,4,
29292,S,65009,0,
29292,M,65010,1,
29292,L,65011,2,
29292,XL,65012,3,
29292,XXL,65013,4,
23700,S,65014,0,
23700,M,65015,1,
23700,L,65016,2,
23700,XL,65017,3,
23700,XXL,65018,4,
10940,S,65019,0,
10940,M,65020,1,
10940,L,65021,2,
10940,XL,65022,3,
10940,XXL,65023,4,
29293,XS,65024,0,
29293,S,65025,1,
29293,M,65026,2,
29293,L,65027,3,
29294,XS,65028,0,
29294,S,65029,1,
29294,M,65030,2,
29294,L,65031,3,
29294,XL,65032,4,
29295,XS,65033,0,
29295,S,65034,1,
29295,M,65035,2,
29295,L,65036,3,
29295,XL,65037,4,
18712,XL,65038,4,
18712,XS,65039,0,
18688,S,65040,0,
20505,S,65041,0,
20505,M,65042,1,
20505,L,65043,2,
20505,XL,65044,3,
20505,XXL,65045,4,
29296,S,65047,0,
29296,M,65048,1,
29296,L,65049,2,
29296,XL,65050,3,
26818,XS,65051,0,
22976,XS,65052,0,
29297,S,65053,0,
29297,M,65054,1,
29297,L,65055,2,
29297,XL,65056,3,
29297,XXL,65057,4,
29298,S,65058,0,
29298,M,65059,1,
29298,L,65060,2,
29298,XL,65061,3,
29298,XXL,65062,4,
29299,S,65063,0,
29299,M,65064,1,
29299,L,65065,2,
29299,XL,65066,3,
29299,XXL,65067,4,
29300,S,65068,0,
29300,M,65069,1,
29300,L,65070,2,
29300,XL,65071,3,
29300,XXL,65072,4,
29301,XS,65074,0,
29301,S,65075,1,
29301,M,65076,2,
29301,L,65077,3,
29301,XL,65078,4,
29302,XS,65079,0,
29302,S,65080,1,
29302,M,65081,2,
29302,L,65082,3,
29302,XL,65083,4,
29303,XS,65084,0,
29303,S,65085,1,
29303,M,65086,2,
29303,L,65087,3,
29303,XL,65088,4,
29305,XS,65089,0,
29305,M,65090,2,
29305,L,65091,3,
29305,S,65092,1,
29306,L,65093,1,
29306,M,65094,0,
29307,universal,65095,0,
29308,universal,65096,0,
29309,universal,65097,0,
29310,universal,65098,0,
29311,-,65099,0,
29312,"29 Liter",65100,0,
29313,"29 Liter",65101,0,
14976,"8,0 USA Men",65102,0,
14976,"8,5 USA Men",65103,1,
14976,"9,0 USA Men",65104,2,
14976,"9,5 USA Men",65105,3,
14976,"10,0 USA Men",65106,4,
14976,"10,5 USA Men",65107,5,
14976,"11,0 USA Men",65108,6,
14976,"11,5 USA Men",65109,7,
14976,"12,0 USA Men",65110,8,
14976,"13,0 USA Men",65111,9,
14976,"14,0 USA Men",65112,10,
29093,S,65113,0,
29093,L,65114,2,
29093,XXL,65115,4,
20986,XS,65116,0,
20986,S,65117,1,
20986,M,65118,2,
20986,L,65119,3,
20986,XL,65120,4,
29314,S,65121,0,
29314,M,65122,1,
29314,L,65123,2,
29314,XL,65124,3,
29314,XXL,65125,4,
14829,S,65126,0,
14829,M,65127,1,
14829,L,65128,2,
14829,XXL,65129,4,
29315,S,65130,0,
29315,M,65131,1,
29315,L,65132,2,
29315,XL,65133,3,
29315,XXL,65134,4,
29316,S,65135,0,
29316,M,65136,1,
29316,L,65137,2,
29316,XL,65138,3,
29316,XXL,65139,4,
20422,XS,65140,0,
20422,S,65141,1,
20422,L,65142,3,
20422,XL,65143,4,
29317,XXL,65144,0,
29318,XS,65145,0,
29318,S,65146,1,
29318,M,65147,2,
29318,L,65148,3,
29318,XL,65149,4,
29319,XS,65150,0,
29319,S,65151,1,
29319,M,65152,2,
29319,L,65153,3,
29319,XL,65154,4,
29320,S,65155,1,
29320,M,65156,2,
29320,L,65157,3,
29320,XL,65158,4,
29320,XS,65159,0,
26440,S,65160,0,
26440,M,65161,1,
26440,L,65162,2,
26440,XXL,65163,4,
29321,XL,65164,3,
29321,S,65165,0,
29321,M,65166,1,
29321,L,65167,2,
29321,XXL,65168,4,
29322,XXXL,65169,0,
26506,S,65170,1,
26506,M,65171,2,
26506,L,65172,3,
29323,S,65173,0,
29323,M,65174,1,
29323,L,65175,2,
29323,XL,65176,3,
29323,XXL,65177,4,
29324,S,65178,0,
29324,M,65179,1,
29324,L,65180,2,
29324,XL,65181,3,
29324,XXL,65182,4,
29325,XS,65183,0,
29325,S,65184,1,
29325,M,65185,2,
29325,L,65186,3,
29325,XL,65187,4,
29326,XS,65188,0,
29326,S,65189,1,
29326,M,65190,2,
29326,L,65191,3,
29326,XL,65192,4,
29327,S,65193,0,
29327,M,65194,1,
29327,L,65195,2,
29327,XL,65196,3,
29327,XXL,65197,4,
29328,S,65198,0,
29328,M,65199,1,
29328,L,65200,2,
29328,XL,65201,3,
29328,XXL,65202,4,
29329,XS,65203,0,
29329,S,65204,1,
29329,M,65205,2,
29329,L,65206,3,
29329,XL,65207,4,
26577,XXL,65208,4,
26577,S,65210,0,
26577,M,65211,1,
29046,XXL,65212,4,
29046,S,65214,0,
29046,M,65215,1,
29330,S,65216,0,
29330,M,65217,1,
29330,L,65218,2,
29330,XL,65219,3,
29330,XXL,65220,4,
29331,XS,65221,0,
29331,S,65222,1,
29331,M,65223,2,
29331,L,65224,3,
29331,XL,65225,4,
29332,XS,65226,0,
29332,S,65227,1,
29332,M,65228,2,
29332,L,65229,3,
29332,XL,65230,4,
29333,XS,65231,0,
29333,S,65232,1,
29333,M,65233,2,
29333,L,65234,3,
29333,XL,65235,4,
29334,XS,65236,0,
29334,S,65237,1,
29334,M,65238,2,
29334,L,65239,3,
29334,XL,65240,4,
24567,S,65241,0,
24567,L,65242,2,
24567,XL,65243,3,
29336,S,65244,0,
29336,M,65245,1,
29336,L,65246,2,
29336,XL,65247,3,
29336,XXL,65248,4,
7024,M,65249,1,
7024,XL,65250,3,
7024,XXL,65251,4,
29337,XXXL,65252,0,
29338,XXXL,65253,0,
24927,M,65254,1,
24927,L,65255,2,
24927,XL,65256,3,
29339,S,65257,0,
29339,M,65258,1,
29339,L,65259,2,
29339,XL,65260,3,
29340,M,65261,0,
29340,L,65262,1,
29341,S,65263,0,
29341,M,65264,1,
29342,S,65265,0,
29342,M,65266,1,
29233,M,65267,0,
29343,M,65268,0,
29343,L,65269,1,
29344,universal,65270,0,
29345,universal,65271,0,
29346,universal,65272,0,
29347,universal,65273,0,
29348,XS,65274,0,
29348,S,65275,1,
29348,M,65276,2,
29348,L,65277,3,
29348,XL,65278,4,
27129,M,65279,2,
29349,XS,65280,0,
29349,S,65281,1,
29349,L,65282,3,
29349,XL,65283,4,
29349,M,65284,2,
29350,XS,65285,0,
29350,S,65286,1,
29350,M,65287,2,
29350,L,65288,3,
29350,XL,65289,4,
29351,XS,65290,0,
29351,S,65291,1,
29351,M,65292,2,
29351,L,65293,3,
29351,XL,65294,4,
25471,XXXL,65295,5,
29352,"104 Kinder",65296,0,
29352,"116 Kinder",65297,1,
29352,"128 Kinder",65298,2,
29352,"140 Kinder",65299,3,
29352,"152 Kinder",65300,4,
29353,"104 Kinder",65301,0,
29353,"116 Kinder",65302,1,
29353,"128 Kinder",65303,2,
29353,"140 Kinder",65304,3,
29353,"152 Kinder",65305,4,
29354,"92 Kinder",65306,0,
29354,"104 Kinder",65307,1,
29354,"116 Kinder",65308,2,
29354,"128 Kinder",65309,3,
29354,"140 Kinder",65310,4,
29354,"152 Kinder",65311,5,
27543,"176 Kinder",65312,1,
29355,"104 Kinder",65313,0,
29355,"128 Kinder",65314,1,
29355,"152 Kinder",65315,3,
29356,S,65316,0,
29356,M,65317,1,
29357,-,65318,0,
29096,S,65319,1,
29358,35-41,65321,0,
29359,-,65322,0,
29360,-,65323,0,
29361,"34,0 EUR",65324,0,
29361,"35,0 EUR",65325,1,
29361,"36,0 EUR",65326,2,
29361,"37,0 EUR",65327,3,
27985,"6,5 UK",65328,1,
29362,"34 Damen",65329,0,
29362,"36 Damen",65330,1,
29362,"38 Damen",65331,2,
29362,"40 Damen",65332,3,
29362,"42 Damen",65333,4,
29362,"44 Damen",65334,5,
29362,"46 Damen",65335,6,
29363,"9,0 UK",65336,2,
29363,"8,5 UK",65337,1,
29364,-,65338,0,
29365,"250 g",65339,0,
29363,"8,0 UK",65341,0,
29366,"125 g",65342,0,
29371,-,65347,0,
29372,S,65348,0,
29372,M,65349,1,
29372,L,65350,2,
29372,XL,65351,3,
29373,S,65352,0,
29373,M,65353,1,
29373,L,65354,2,
29373,XL,65355,3,
29374,S,65356,0,
29374,M,65357,1,
29374,L,65358,2,
29374,XL,65359,3,
29375,S,65360,0,
29375,M,65361,1,
29375,L,65362,2,
29375,XL,65363,3,
29375,XXL,65364,4,
29376,S,65365,0,
29376,M,65366,1,
29376,L,65367,2,
29376,XL,65368,3,
29376,XXL,65369,4,
29377,S,65370,0,
29377,M,65371,1,
29377,L,65372,2,
29377,XL,65373,3,
29377,XXL,65374,4,
29378,XS,65376,0,
29378,S,65377,1,
29378,M,65378,2,
29378,L,65379,3,
29378,XL,65380,4,
29379,S,65381,0,
29379,M,65382,1,
29379,L,65383,2,
29379,XL,65384,3,
18673,"W 30",65385,0,
18673,"W 32",65387,1,
18673,"W 34",65389,2,
18673,"W 36",65391,3,
18673,"W 38",65392,4,
29380,"W 30",65393,0,
29380,"W 32",65394,1,
29380,"W 34",65395,2,
29380,"W 36",65396,3,
29380,"W 38",65397,4,
29381,S,65398,0,
29381,M,65399,1,
29381,L,65400,2,
29381,XL,65401,3,
29382,S,65402,0,
29382,M,65403,1,
29382,L,65404,2,
29382,XL,65405,3,
29383,S,65406,0,
29383,M,65407,1,
29383,L,65408,2,
29383,XL,65409,3,
29384,S,65410,0,
29384,M,65411,1,
29384,L,65412,2,
29384,XL,65413,3,
27211,XXL,65414,4,
29385,S,65415,0,
29385,M,65416,1,
29385,L,65417,2,
29385,XL,65418,3,
29385,XXL,65419,4,
12083,S,65420,0,
12083,M,65421,1,
12083,L,65422,2,
12083,XL,65423,3,
12083,XXL,65424,4,
12082,S,65425,0,
12082,M,65426,1,
12082,L,65427,2,
12082,XL,65428,3,
12082,XXL,65429,4,
12081,S,65430,0,
12081,M,65431,1,
12081,L,65432,2,
12081,XL,65433,3,
12081,XXL,65434,4,
29386,S,65435,0,
29386,M,65436,1,
29386,L,65437,2,
29386,XL,65438,3,
29386,XXL,65439,4,
29387,S,65440,0,
29387,M,65441,1,
29387,L,65442,2,
29387,XL,65443,3,
29387,XXL,65444,4,
22881,XXL,65445,4,
22880,XXL,65446,4,
14805,XXL,65447,4,
29388,XS,65448,0,
29388,S,65449,1,
29388,M,65450,2,
29388,L,65451,3,
29388,XL,65452,4,
29389,XS,65453,0,
29389,S,65454,1,
29389,M,65455,2,
29389,L,65456,3,
29389,XL,65457,4,
16360,XS,65458,0,
29392,S,65461,0,
29392,M,65462,1,
29392,L,65463,2,
29392,XL,65464,3,
29393,M,65465,0,
29394,"116 Kinder",65466,0,
29394,"128 Kinder",65467,1,
29395,-,65468,0,
29397,-,65469,0,
19746,"44 Damen",65470,4,
29398,XS,65471,0,
29398,S,65472,1,
29398,M,65473,2,
29398,L,65474,3,
29398,XL,65475,4,
29398,XXL,65476,5,
29399,XS,65477,0,
29399,S,65478,1,
29399,M,65479,2,
29399,L,65480,3,
29399,XL,65481,4,
29399,XXL,65482,5,
29400,XS,65483,0,
29400,S,65484,1,
29400,M,65485,2,
29400,L,65486,3,
29400,XL,65487,4,
29400,XXL,65488,5,
29401,XS,65489,0,
29401,S,65490,1,
29401,M,65491,2,
29401,L,65492,3,
29401,XL,65493,4,
29401,XXL,65494,5,
29402,XS,65495,0,
29402,S,65496,1,
29402,M,65497,2,
29402,L,65498,3,
29402,XL,65499,4,
29402,XXL,65500,5,
29403,XXS,65501,0,
29403,XS,65502,1,
29403,S,65503,2,
29403,M,65504,3,
29403,L,65505,4,
29403,XL,65506,5,
29403,XXL,65507,6,
29404,XS,65508,0,
29404,S,65509,1,
29404,M,65510,2,
29404,L,65511,3,
29404,XL,65512,4,
29404,XXL,65513,5,
26943,XXXL,65514,6,
25145,XXXL,65515,6,
29118,XXXL,65516,6,
19063,XXXL,65517,6,
25146,XXXL,65518,6,
29405,XS,65519,0,
29405,S,65520,1,
29405,M,65521,2,
29405,L,65522,3,
29405,XL,65523,4,
29405,XXL,65524,5,
29406,XS,65525,0,
29406,S,65526,1,
29406,M,65527,2,
29406,L,65528,3,
29406,XL,65529,4,
29406,XXL,65530,5,
18097,XS,65531,0,
18097,S,65532,1,
18097,M,65533,2,
18097,L,65534,3,
18097,XXL,65535,5,
29407,XS,65536,0,
29407,S,65537,1,
29407,M,65538,2,
29407,L,65539,3,
29407,XL,65540,4,
29407,XXL,65541,5,
21329,S,65542,0,
29408,XS,65543,0,
29408,S,65544,1,
29408,M,65545,2,
29408,L,65546,3,
29408,XL,65547,4,
29408,XXL,65548,5,
29409,XS,65549,0,
29409,S,65550,1,
29409,M,65551,2,
29409,L,65552,3,
29409,XL,65553,4,
29409,XXL,65554,5,
29410,"44 Herren",65555,0,
29410,"46 Herren",65556,1,
29410,"48 Herren",65557,2,
29410,"50 Herren",65558,3,
29410,"52 Herren",65559,4,
29410,"54 Herren",65560,5,
29410,"56 Herren",65561,6,
29410,"58 Herren",65562,7,
29410,"60 Herren",65563,8,
29411,XXS,65564,0,
29411,XS,65565,1,
29411,S,65566,2,
29411,M,65567,3,
29411,L,65568,4,
29411,XL,65569,5,
29412,XXS,65570,0,
29412,XS,65571,1,
29412,S,65572,2,
29412,M,65573,3,
29412,L,65574,4,
29412,XL,65575,5,
29413,XXS,65576,0,
29413,XS,65577,1,
29413,S,65578,2,
29413,M,65579,3,
29413,L,65580,4,
29413,XL,65581,5,
29414,XXS,65582,0,
29414,XS,65583,1,
29414,S,65584,2,
29414,M,65585,3,
29414,L,65586,4,
29414,XL,65587,5,
29415,XXS,65588,0,
29415,XS,65589,1,
29415,S,65590,2,
29415,M,65591,3,
29415,L,65592,4,
29415,XL,65593,5,
29416,XXS,65594,0,
29416,XS,65595,1,
29416,S,65596,2,
29416,M,65597,3,
29416,L,65598,4,
29416,XL,65599,5,
29417,XXS,65600,0,
29417,XS,65601,1,
29417,S,65602,2,
29417,M,65603,3,
29417,L,65604,4,
29417,XL,65605,5,
29418,XXS,65606,0,
29418,XS,65607,1,
29418,S,65608,2,
29418,M,65609,3,
29418,L,65610,4,
29418,XL,65611,5,
29419,XXS,65612,0,
29419,XS,65613,1,
29419,S,65614,2,
29419,M,65615,3,
29419,L,65616,4,
29419,XL,65617,5,
29420,XXS,65618,0,
29420,XS,65619,1,
29420,S,65620,2,
29420,M,65621,3,
29420,L,65622,4,
29420,XL,65623,5,
29421,XS,65624,0,
29421,S,65625,1,
29421,M,65626,2,
29421,L,65627,3,
29421,XL,65628,4,
29422,"34 Damen",65629,0,
29422,"36 Damen",65630,1,
29422,"38 Damen",65631,2,
29422,"40 Damen",65632,3,
29422,"42 Damen",65633,4,
29422,"44 Damen",65634,5,
29422,"46 Damen",65635,6,
29423,S,65636,0,
29423,M,65637,1,
29423,L,65638,2,
29423,XL,65639,3,
29424,S,65640,0,
29424,M,65641,1,
29424,L,65642,2,
29424,XL,65643,3,
29425,S,65644,0,
29425,M,65645,1,
29425,L,65646,2,
29425,XL,65647,3,
29426,universal,65648,0,
29427,universal,65649,0,
29428,universal,65650,0,
22100,XXXL,65651,6,
22120,"24 Herren",65652,9,
22120,"25 Herren",65653,10,
22120,"26 Herren",65654,11,
22120,"27 Herren",65655,12,
22120,"28 Herren",65656,13,
22120,"29 Herren",65657,14,
22120,"30 Herren",65658,15,
22120,"31 Herren",65659,0,
29429,S,65660,0,
29429,M,65661,1,
29429,L,65662,2,
29429,XL,65663,3,
29429,XXL,65664,4,
29429,XXXL,65665,5,
24850,XXL,65666,5,
24850,XS,65667,0,
29430,XXS,65668,0,
29430,XS,65669,1,
29430,S,65670,2,
29430,M,65671,3,
